ID,Expression
4808,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( min v0 16 ) v1 ) 24 ) ( + -5 ( - ( + ( min v0 16 ) v1 ) 19 ) ) ) ) ( >= ( - ( + ( max v0 16 ) ( + ( min v0 16 ) v1 ) ) 10 ) ( + ( - ( - 6 5 ) 1 ) ( - ( + ( + ( max v0 16 ) 10 ) ( - ( + ( min v0 16 ) v1 ) 19 ) ) 1 ) ) ) ) ( <= ( + ( + ( + v2 v3 ) 0 ) 12 ) ( - ( + ( + ( + ( * 0 4 ) 0 ) v3 ) v2 ) 3 ) ) ) ( >= ( + ( + ( + v2 v3 ) 3 ) 12 ) ( - ( + ( + ( + ( * ( - ( + 4 0 ) 1 ) 4 ) ( - ( + 4 0 ) 1 ) ) v3 ) v2 ) 3 ) ) ) ( <= 0 0 ) ) ( >= 8 ( - ( + 9 0 ) 1 ) ) )
4809,( <= ( max ( + ( min ( - ( + v2 v3 ) 1 ) ( - ( + ( - ( * v4 16 ) 36 ) ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v5 v6 ) 47 ) 16 ) 124 ) 0 ) ( * v7 4 ) ) ( max ( min ( / v6 16 ) 126 ) 2 ) ) 1 ) 16 ) 48 ) ) 1 ) ) 1 ) ( min ( max v3 ( - ( * v4 16 ) 36 ) ) ( + ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v5 v6 ) 47 ) 16 ) 124 ) 0 ) ( * v7 4 ) ) ( max ( min ( / v6 16 ) 126 ) 2 ) ) 1 ) 16 ) 48 ) ( - ( * v4 16 ) 36 ) ) ) ) ( min ( max v3 ( - ( * v4 16 ) 36 ) ) ( + ( + ( * ( min ( - ( - ( max ( min ( / ( + ( + v5 v6 ) 47 ) 16 ) 124 ) 0 ) ( * v7 4 ) ) ( max ( min ( / v6 16 ) 126 ) 2 ) ) 1 ) 16 ) 48 ) ( - ( * v4 16 ) 36 ) ) ) )
4810,( < ( + v0 4 ) ( min ( max ( / v1 8 ) ( + ( + v0 1 ) 4 ) ) ( + v0 1 ) ) )
4811,( == ( min ( max ( min ( * v0 2 ) 499 ) 0 ) ( + ( max ( min ( * v0 2 ) 491 ) -8 ) 9 ) ) ( min ( max ( min ( * v0 2 ) 499 ) 0 ) ( + ( max ( min ( * v0 2 ) 491 ) -8 ) 9 ) ) )
4812,( < ( + ( + ( * v0 3 ) v1 ) v2 ) ( + ( + ( * v0 3 ) ( + v1 1 ) ) v2 ) )
4813,( == ( min ( / ( + ( + v0 v1 ) 11 ) 4 ) ( + v2 v3 ) ) ( min ( / ( + ( + v0 v1 ) 11 ) 4 ) ( + v2 v3 ) ) )
4814,( <= ( max ( + ( min ( min ( min ( min ( min ( min ( min ( min ( / ( - v4 121 ) 126 ) ( / ( - ( min ( - ( + v6 v5 ) v3 ) ( + ( min ( - 1997 v3 ) v4 ) 3 ) ) 124 ) 126 ) ) ( / ( - ( min ( - ( + v6 v5 ) v3 ) ( + ( min ( - 1997 v3 ) v4 ) 3 ) ) 124 ) 126 ) ) ( / ( - ( min ( - ( + v6 v5 ) v3 ) ( + ( min ( - 1997 v3 ) v4 ) 3 ) ) 124 ) 126 ) ) ( / ( - ( min ( min ( - 2122 v3 ) v4 ) ( + ( - ( + v6 v5 ) v3 ) 122 ) ) 121 ) 126 ) ) ( / ( - ( min ( min ( - 2122 v3 ) v4 ) ( + ( - ( + v6 v5 ) v3 ) 122 ) ) 121 ) 126 ) ) ( / ( - ( min ( min ( - 2122 v3 ) v4 ) ( + ( - ( + v6 v5 ) v3 ) 122 ) ) 121 ) 126 ) ) ( / ( - 1876 v3 ) 126 ) ) ( - ( + 0 ( / ( + v4 130 ) 126 ) ) 1 ) ) 1 ) ( min ( max ( max ( max ( max ( max ( max ( max ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ) ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 127 v3 ) 126 ) ) 0 ) ( + ( / ( + v4 130 ) 126 ) 0 ) ) ) ( min ( max ( max ( max ( max ( max ( max ( max ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ) ( / ( + ( - ( max v5 0 ) v3 ) 127 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 2 v3 ) 126 ) ) ( / ( - 127 v3 ) 126 ) ) 0 ) ( + ( / ( + v4 130 ) 126 ) 0 ) ) )
4815,( != ( + ( * v0 8 ) 12 ) 0 )
4816,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * v0 17 ) v1 ) v2 ) 10 ) ( - ( + ( + ( * v0 17 ) v1 ) v2 ) 10 ) ) ) ( >= ( - ( + ( + ( * v0 17 ) v1 ) v2 ) 10 ) ( - ( + ( + ( * v0 17 ) v1 ) v2 ) 10 ) ) ) ( <= ( - ( + ( + ( * v3 4 ) v4 ) 0 ) 10 ) ( - ( + ( + ( * v3 4 ) v4 ) 0 ) 10 ) ) ) ( >= ( - ( + ( + ( * v3 4 ) v4 ) 3 ) 10 ) ( - ( + ( + ( * v3 4 ) v4 ) ( - ( + 4 0 ) 1 ) ) 10 ) ) ) ( <= v5 v5 ) ) ( >= v5 v5 ) )
4817,( >= ( - ( * ( + ( / v0 4 ) v1 ) 4 ) 7 ) ( - ( + ( - ( * ( + ( / v0 4 ) v1 ) 4 ) 7 ) ( + ( * 0 4 ) 4 ) ) 1 ) )
4818,( == ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( + ( / v1 4 ) ( * v2 63 ) ) 1 ) ) ) ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( min ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( + ( / v1 4 ) ( * v2 63 ) ) 1 ) ) ) )
4819,( == ( - v0 ( * v1 1005 ) ) ( - v0 ( * v1 1005 ) ) )
4820,( == ( min ( + ( max ( min ( / v0 16 ) 126 ) 2 ) ( * v1 2 ) ) ( + ( max ( min ( / ( + ( + v2 v0 ) 47 ) 16 ) 124 ) 0 ) 1 ) ) ( min ( + ( max ( min ( / v0 16 ) 126 ) 2 ) ( * v1 2 ) ) ( + ( max ( min ( / ( + ( + v2 v0 ) 47 ) 16 ) 124 ) 0 ) 1 ) ) )
4821,( >= ( + ( + v0 v1 ) v2 ) ( + ( + ( + v0 v1 ) ( - v2 1 ) ) 1 ) )
4822,( == ( - ( * ( / ( - ( + v0 v1 ) 1 ) 250 ) 64 ) ( + ( * ( + ( * v2 2 ) v3 ) 4 ) v4 ) ) ( - ( * ( / ( - ( + v0 v1 ) 1 ) 250 ) 64 ) ( + ( * ( + ( * v2 2 ) v3 ) 4 ) v4 ) ) )
4823,( < ( + ( + ( + ( min ( * v0 21 ) 104 ) v1 ) v2 ) 21 ) ( - ( + ( + ( min ( * v0 21 ) 104 ) v1 ) ( + v2 1 ) ) 5 ) )
4824,( == ( - ( min ( * v0 8 ) 53 ) ( * ( + ( * v0 2 ) v1 ) 4 ) ) ( - ( min ( * v0 8 ) 53 ) ( * ( + ( * v0 2 ) v1 ) 4 ) ) )
4825,( == ( * ( / ( min ( + ( * v0 4 ) ( - ( * ( * ( / v1 250 ) 2 ) 4 ) 5 ) ) ( - ( * ( / ( + v1 999 ) 250 ) 8 ) 1 ) ) 8 ) 8 ) ( min ( + ( * v0 4 ) ( - ( * ( * ( / v1 250 ) 2 ) 4 ) 5 ) ) ( - ( * ( / ( + v1 999 ) 250 ) 8 ) 1 ) ) )
4826,( == ( + ( + ( / ( + v0 v1 ) 4 ) ( * v2 64 ) ) 126 ) ( + ( + ( / ( + v0 v1 ) 4 ) ( * v2 64 ) ) 126 ) )
4827,( == ( min ( * ( / ( + v0 v1 ) 250 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 124 ) 250 ) 64 ) 105 ) ) ( min ( * ( / ( + v0 v1 ) 250 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 124 ) 250 ) 64 ) 105 ) ) )
4828,( == ( min ( + ( max ( min v0 121 ) -3 ) 4 ) v1 ) ( min ( + ( max ( min v0 121 ) -3 ) 4 ) v1 ) )
4829,( == ( + ( min ( * v0 4 ) 139 ) ( + v1 v2 ) ) ( + ( min ( * v0 4 ) 139 ) ( + v1 v2 ) ) )
4830,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( max ( * v0 8 ) -9 ) ( + ( * v0 8 ) 4 ) ) v1 ) 5 ) ) ( + ( + 0 ( - ( + ( * v0 8 ) v1 ) 9 ) ) 5 ) ) ) ( >= ( + 3 ( + ( min ( + ( + ( * ( / ( min ( * v0 8 ) -9 ) 4 ) 4 ) ( + ( max ( * v0 8 ) -9 ) v1 ) ) 12 ) ( + ( * v0 8 ) v1 ) ) 9 ) ) ( + ( + 3 ( + ( + ( * v0 8 ) v1 ) 20 ) ) 5 ) ) ) ( <= ( - v2 11 ) ( - v2 11 ) ) ) ( >= ( + v2 131 ) ( + v2 131 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) )
4831,( && ( && ( && ( && ( && ( && 1 ( <= v0 v0 ) ) ( >= v0 v0 ) ) ( <= ( + 0 ( - v1 3 ) ) ( - v1 2 ) ) ) ( >= ( + 3 ( + v1 33 ) ) ( + v1 36 ) ) ) ( <= 0 0 ) ) ( >= 2 ( - ( + 3 0 ) 1 ) ) )
4832,( == ( min ( * ( + ( * ( + ( / ( - v0 19 ) 8 ) v1 ) 2 ) v2 ) 4 ) ( - v0 1 ) ) ( min ( * ( + ( * ( + ( / ( - v0 19 ) 8 ) v1 ) 2 ) v2 ) 4 ) ( - v0 1 ) ) )
4833,( <= ( max ( + ( min ( - 509 v0 ) ( - ( + 0 9 ) 1 ) ) 1 ) ( min ( max ( - 10 v0 ) 0 ) ( + 9 0 ) ) ) ( min ( max ( - 10 v0 ) 0 ) ( + 9 0 ) ) )
4834,( == ( + ( * v0 16 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 16 ) ( + ( * v1 4 ) v2 ) ) )
4835,( == ( min ( + ( max ( * ( min ( - v0 3 ) v1 ) 4 ) -7 ) 8 ) v2 ) ( min ( + ( max ( * ( min ( - v0 3 ) v1 ) 4 ) -7 ) 8 ) v2 ) )
4836,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 7 ) 8 ) 2 ) 497 ) -2 ) ( max ( min ( * ( / v1 8 ) 2 ) 509 ) 10 ) ) 262 ) 250 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 7 ) 8 ) 2 ) 497 ) -2 ) ( max ( min ( * ( / v1 8 ) 2 ) 509 ) 10 ) ) 262 ) 250 ) )
4837,( == ( * ( / ( * ( % v0 ( / ( + ( * v1 64 ) 176 ) 72 ) ) 72 ) 4 ) 4 ) ( * ( % v0 ( / ( + ( * v1 64 ) 176 ) 72 ) ) 72 ) )
4838,( && ( && ( && ( && ( && ( && 1 ( <= v0 v0 ) ) ( >= v0 v0 ) ) ( <= ( + ( + ( * v1 4 ) v2 ) 0 ) ( + ( + ( * v1 4 ) 0 ) v2 ) ) ) ( >= ( + ( + ( * v1 4 ) v2 ) 3 ) ( + ( + ( * v1 4 ) ( - ( + 4 0 ) 1 ) ) v2 ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) )
4839,( < ( + ( + ( * ( + ( * v0 2 ) v1 ) 4 ) v2 ) 4 ) ( - ( + ( min ( * ( + ( * v0 2 ) ( + v1 1 ) ) 4 ) ( + ( + ( max ( * ( + v1 1 ) 4 ) -6 ) ( * v0 8 ) ) 6 ) ) v2 ) 5 ) )
4840,( == ( min ( max ( - ( * ( + ( / v0 4 ) v1 ) 4 ) 7 ) v2 ) ( - ( * ( + ( min v3 0 ) ( + ( / v0 4 ) v1 ) ) 4 ) 3 ) ) ( min ( max ( - ( * ( + ( / v0 4 ) v1 ) 4 ) 7 ) v2 ) ( - ( * ( + ( min v3 0 ) ( + ( / v0 4 ) v1 ) ) 4 ) 3 ) ) )
4841,( == ( - ( / ( + ( + v0 v1 ) 499 ) 4 ) ( + ( * v2 4 ) ( + ( / ( + v0 v1 ) 4 ) ( * v3 64 ) ) ) ) ( - ( / ( + ( + v0 v1 ) 499 ) 4 ) ( + ( * v2 4 ) ( + ( / ( + v0 v1 ) 4 ) ( * v3 64 ) ) ) ) )
4842,( <= ( max 0 ( + ( min 1 ( - ( + 0 ( / ( + ( % v0 4 ) 47 ) 16 ) ) 1 ) ) 1 ) ) 0 )
4843,( == ( - ( / ( - ( + v0 v1 ) 1 ) 16 ) ( + ( * ( + ( * v2 8 ) v3 ) 4 ) v4 ) ) ( - ( / ( - ( + v0 v1 ) 1 ) 16 ) ( + ( * ( + ( * v2 8 ) v3 ) 4 ) v4 ) ) )
4844,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( * v0 128 ) 372 ) ( * v1 4 ) ) v2 ) ) ( + ( + ( min ( * v0 128 ) 372 ) ( * v1 4 ) ) v2 ) ) ) ( >= ( + 3 ( + ( + ( min ( * v0 128 ) 372 ) ( * v1 4 ) ) v2 ) ) ( + ( + ( + ( min ( * v0 128 ) 372 ) ( * v1 4 ) ) v2 ) 3 ) ) ) ( <= ( / v3 8 ) ( / v3 8 ) ) ) ( >= ( / ( + v3 132 ) 8 ) ( / ( + v3 132 ) 8 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) )
4845,( == ( - ( min ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( * v2 128 ) ) ( + ( / v1 4 ) 127 ) ) ( + ( * ( + ( * v3 2 ) v4 ) 4 ) ( + ( / v1 4 ) ( * v5 64 ) ) ) ) ( - ( min ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( * v2 128 ) ) ( + ( / v1 4 ) 127 ) ) ( + ( * ( + ( * v3 2 ) v4 ) 4 ) ( + ( / v1 4 ) ( * v5 64 ) ) ) ) )
4846,( <= ( max ( + ( min ( - 15 ( * v0 2 ) ) ( - ( + 0 2 ) 1 ) ) 1 ) ( min ( max ( - 0 ( * v0 2 ) ) 0 ) ( + 2 0 ) ) ) ( min ( max ( - 0 ( * v0 2 ) ) 0 ) ( + 2 0 ) ) )
4847,( == ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) )
4848,( == ( + ( max ( min v0 1995 ) -4 ) ( * v1 4 ) ) ( + ( max ( min v0 1995 ) -4 ) ( * v1 4 ) ) )
4849,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( * ( + ( * v0 4 ) v1 ) 4 ) 0 ) 4 ) ( - ( + ( * ( + ( + ( * v0 4 ) v1 ) 0 ) 4 ) 0 ) 4 ) ) ) ( >= ( - ( + ( * ( + ( * v0 4 ) v1 ) 4 ) 15 ) 4 ) ( - ( + ( * ( + ( + ( * v0 4 ) v1 ) 3 ) 4 ) 3 ) 4 ) ) ) ( <= ( + ( * v2 4 ) v3 ) ( + ( * v2 4 ) v3 ) ) ) ( >= ( + ( * v2 4 ) v3 ) ( + ( * v2 4 ) v3 ) ) ) ( <= 0 0 ) ) ( >= 19 19 ) )
4850,( == ( - ( + ( / v0 4 ) v1 ) ( + ( min ( - v2 ( * v3 128 ) ) ( + ( + ( / v0 4 ) ( * v4 64 ) ) 63 ) ) ( * v4 -64 ) ) ) ( - ( + ( / v0 4 ) v1 ) ( + ( min ( - v2 ( * v3 128 ) ) ( + ( + ( / v0 4 ) ( * v4 64 ) ) 63 ) ) ( * v4 -64 ) ) ) )
4851,( == ( - ( + ( * v0 -64 ) ( - ( / ( - ( + v1 v2 ) 1 ) 4 ) ( * v3 128 ) ) ) ( / v2 4 ) ) ( - ( + ( * v0 -64 ) ( - ( / ( - ( + v1 v2 ) 1 ) 4 ) ( * v3 128 ) ) ) ( / v2 4 ) ) )
4852,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 4 ) v1 ) 0 ) ( + ( + ( * v0 4 ) 0 ) v1 ) ) ) ( >= ( + ( + ( * v0 4 ) v1 ) 3 ) ( + ( + ( * v0 4 ) ( - ( + 4 0 ) 1 ) ) v1 ) ) ) ( <= ( * ( + v2 v3 ) 4 ) ( * ( + v2 v3 ) 4 ) ) ) ( >= ( * ( + v2 v3 ) 4 ) ( * ( + v2 v3 ) 4 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) )
4853,( <= ( max ( + ( min ( - 2009 ( + ( * v0 16 ) v1 ) ) ( - ( + 0 16 ) 1 ) ) 1 ) ( min ( max ( - 10 ( + ( * v0 16 ) v1 ) ) 0 ) ( + 16 0 ) ) ) ( min ( max ( - 10 ( + ( * v0 16 ) v1 ) ) 0 ) ( + 16 0 ) ) )
4854,( <= ( + ( max ( - ( * ( max ( + ( max ( / v0 250 ) v1 ) ( min ( - v1 ( / v0 250 ) ) 0 ) ) v1 ) 8 ) ( min ( max ( * v1 8 ) ( - ( * ( / v0 250 ) 8 ) 5 ) ) ( - ( * v1 8 ) 5 ) ) ) 5 ) 8 ) 1024 )
4855,( <= ( + ( * ( max ( max ( - ( max ( min ( * ( + ( * v0 32 ) v1 ) 2 ) 435 ) -64 ) ( max ( min ( * ( + ( * v0 32 ) v1 ) 2 ) 467 ) -32 ) ) ( - ( max ( min ( * ( + ( * v0 32 ) v1 ) 2 ) 467 ) -32 ) ( max ( min ( * ( + ( * v0 32 ) v1 ) 2 ) 499 ) 0 ) ) ) -33 ) 4 ) 136 ) 1024 )
4856,( == ( + ( * v0 250 ) ( + ( / v1 4 ) v2 ) ) ( + ( * v0 250 ) ( + ( / v1 4 ) v2 ) ) )
4857,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 4 ) v1 ) 0 ) ( + ( + ( * v0 4 ) v1 ) 0 ) ) ) ( >= ( + ( + ( * v0 4 ) v1 ) 3 ) ( + ( + ( * v0 4 ) v1 ) ( - ( + 4 0 ) 1 ) ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ) ( <= 0 0 ) ) ( >= ( - ( + 19 0 ) 1 ) ( - ( + 19 0 ) 1 ) ) )
4858,( == ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) 8 ) 14 ) ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) 8 ) 14 ) )
4859,( <= ( + ( + ( + ( + v0 v1 ) v2 ) v3 ) 1 ) ( - ( - ( + ( + ( + ( - v0 1 ) v1 ) v2 ) v3 ) 2 ) 1 ) )
4860,( == 0 ( - ( + 0 ( / ( + ( max ( min ( * ( - ( min ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( * v2 126 ) ) ( + ( / v1 4 ) 125 ) ) ( + ( / v1 4 ) ( * v3 32 ) ) ) 4 ) 122 ) -7 ) 15 ) 4 ) ) 1 ) )
4861,( == ( max ( min ( max ( - ( / ( + v0 23 ) 4 ) ( * v1 2 ) ) 0 ) ( + ( * ( - v2 v1 ) 2 ) 52 ) ) ( + ( min ( min ( - ( / ( + ( min ( + ( * v2 8 ) 185 ) ( + v3 v0 ) ) 19 ) 4 ) ( * v1 2 ) ) ( + ( min ( - ( / ( + v3 v0 ) 4 ) ( * v1 2 ) ) ( + ( * ( - v2 v1 ) 2 ) 47 ) ) 4 ) ) ( + ( * ( - v2 v1 ) 2 ) 51 ) ) 1 ) ) ( max ( min ( max ( - ( / ( + v0 23 ) 4 ) ( * v1 2 ) ) 0 ) ( + ( * ( - v2 v1 ) 2 ) 52 ) ) ( + ( min ( min ( - ( / ( + ( min ( + ( * v2 8 ) 185 ) ( + v3 v0 ) ) 19 ) 4 ) ( * v1 2 ) ) ( + ( min ( - ( / ( + v3 v0 ) 4 ) ( * v1 2 ) ) ( + ( * ( - v2 v1 ) 2 ) 47 ) ) 4 ) ) ( + ( * ( - v2 v1 ) 2 ) 51 ) ) 1 ) ) )
4862,( == ( min ( / ( - ( + v0 v1 ) 1 ) 4 ) ( + ( + ( min ( + ( / v1 4 ) 64 ) v2 ) ( * v3 128 ) ) 63 ) ) ( min ( / ( - ( + v0 v1 ) 1 ) 4 ) ( + ( + ( min ( + ( / v1 4 ) 64 ) v2 ) ( * v3 128 ) ) 63 ) ) )
4863,( == ( min ( + ( + ( min v0 1999 ) ( * v1 1000 ) ) 1000 ) v2 ) ( min ( + ( + ( min v0 1999 ) ( * v1 1000 ) ) 1000 ) v2 ) )
4864,( == ( min ( - 1999 ( * v0 4 ) ) ( + ( * v0 4 ) 15 ) ) ( min ( - 1999 ( * v0 4 ) ) ( + ( * v0 4 ) 15 ) ) )
4865,( <= ( max ( + ( min ( min ( min 1999 1999 ) ( - ( min ( + v1 v2 ) 2000 ) 1 ) ) ( - ( + ( - v3 2 ) 130 ) 1 ) ) 1 ) ( min ( max ( max ( max 0 0 ) ( max v2 0 ) ) ( - v3 2 ) ) ( + 130 ( - v3 2 ) ) ) ) ( min ( max ( max ( max 0 0 ) ( max v2 0 ) ) ( - v3 2 ) ) ( + 130 ( - v3 2 ) ) ) )
4866,( == ( - ( - ( max ( * ( min ( + ( max ( min ( * ( / v0 125 ) 8 ) 125 ) 1 ) v1 ) 113 ) 2 ) -23 ) ( min ( * ( + ( max ( min ( * ( / v0 125 ) 8 ) 125 ) 1 ) ( * v2 32 ) ) 2 ) 251 ) ) ( * v3 16 ) ) ( - ( - ( max ( * ( min ( + ( max ( min ( * ( / v0 125 ) 8 ) 125 ) 1 ) v1 ) 113 ) 2 ) -23 ) ( min ( * ( + ( max ( min ( * ( / v0 125 ) 8 ) 125 ) 1 ) ( * v2 32 ) ) 2 ) 251 ) ) ( * v3 16 ) ) )
4867,( == ( - v0 ( * ( + ( * v1 2 ) v2 ) 126 ) ) ( - v0 ( * ( + ( * v1 2 ) v2 ) 126 ) ) )
4868,( <= ( max ( + ( min ( - ( + v1 v2 ) 1 ) ( - ( + ( - ( * v4 4 ) 8 ) ( + ( * ( min v3 61 ) 4 ) 12 ) ) 1 ) ) 1 ) ( min ( max v2 ( - ( * v4 4 ) 8 ) ) ( + ( + ( * ( min v3 61 ) 4 ) 12 ) ( - ( * v4 4 ) 8 ) ) ) ) ( min ( max v2 ( - ( * v4 4 ) 8 ) ) ( + ( + ( * ( min v3 61 ) 4 ) 12 ) ( - ( * v4 4 ) 8 ) ) ) )
4869,( == ( + ( max ( min ( * v0 8 ) 125 ) 1 ) ( * ( / ( + v1 20 ) 8 ) 8 ) ) ( + ( max ( min ( * v0 8 ) 125 ) 1 ) ( * ( / ( + v1 20 ) 8 ) 8 ) ) )
4870,( < ( + ( * v0 2 ) 2 ) ( * ( + v0 1 ) 2 ) )
4871,( == ( + ( max ( * v0 63 ) -5 ) ( / v1 16 ) ) ( + ( max ( * v0 63 ) -5 ) ( / v1 16 ) ) )
4872,( < ( - ( + ( + ( * v0 65 ) v1 ) v2 ) 11 ) ( - ( + ( + ( * v0 65 ) v1 ) ( + v2 1 ) ) 14 ) )
4873,( == ( + ( max ( min ( + v0 v1 ) 1744 ) -255 ) ( * v2 4 ) ) ( + ( max ( min ( + v0 v1 ) 1744 ) -255 ) ( * v2 4 ) ) )
4874,( == ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 125 ) 8 ) 113 ) -11 ) ( + ( * ( + ( * v2 3 ) v3 ) 2 ) v4 ) ) ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 125 ) 8 ) 113 ) -11 ) ( + ( * ( + ( * v2 3 ) v3 ) 2 ) v4 ) ) )
4875,( == ( + ( / ( - -63 ( % ( + ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 2 ) 4 ) ) 4 ) ( * v3 4 ) ) ( + ( / ( - -63 ( % ( + ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 2 ) 4 ) ) 4 ) ( * v3 4 ) ) )
4876,( == ( min ( / ( + ( + v0 v1 ) 1031 ) 4 ) ( + v2 1 ) ) ( min ( / ( + ( + v0 v1 ) 1031 ) 4 ) ( + v2 1 ) ) )
4877,( == ( * v0 4 ) ( - ( + ( * v0 4 ) ( + ( * -11 4 ) 48 ) ) 1 ) )
4878,( == ( min ( + v0 32 ) v1 ) ( min ( + v0 32 ) v1 ) )
4879,( == ( max ( + ( + ( + v0 v1 ) ( + ( * v2 2 ) v3 ) ) 14 ) ( + ( * v2 2 ) v1 ) ) ( max ( + ( + ( + v0 v1 ) ( + ( * v2 2 ) v3 ) ) 14 ) ( + ( * v2 2 ) v1 ) ) )
4880,( == ( min ( / ( + ( + v0 v1 ) 3 ) 4 ) ( + ( + ( * ( min ( + ( * v2 16 ) v3 ) 62 ) 4 ) ( + ( / v1 4 ) ( * v4 252 ) ) ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 3 ) 4 ) ( + ( + ( * ( min ( + ( * v2 16 ) v3 ) 62 ) 4 ) ( + ( / v1 4 ) ( * v4 252 ) ) ) 3 ) ) )
4881,( == ( - v0 ( * ( + ( * v1 252 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 252 ) v2 ) 4 ) ) )
4882,( <= ( max 0 ( + ( min 1 ( - ( + 0 ( / ( + ( % ( + ( * v0 500 ) v1 ) 8 ) 763 ) 256 ) ) 1 ) ) 1 ) ) 0 )
4883,( != ( / ( + v0 81 ) 64 ) 0 )
4884,( == ( + ( min ( + ( max ( * v0 16 ) -5 ) ( * v1 8 ) ) ( + ( * v0 16 ) 8 ) ) ( + ( * v2 32 ) ( + ( * v3 64 ) ( + ( min ( * v4 128 ) ( - v5 128 ) ) v6 ) ) ) ) ( + ( min ( + ( max ( * v0 16 ) -5 ) ( * v1 8 ) ) ( + ( * v0 16 ) 8 ) ) ( + ( * v2 32 ) ( + ( * v3 64 ) ( + ( min ( * v4 128 ) ( - v5 128 ) ) v6 ) ) ) ) )
4885,( == ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) 4 ) 1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 250 ) ( / v1 250 ) ) 4 ) 1 ) )
4886,( < ( + ( * v0 4 ) 3 ) ( min ( max ( * ( + v0 1 ) 4 ) ( - ( * ( / v1 4 ) 4 ) 7 ) ) ( - ( * ( + v0 1 ) 4 ) 7 ) ) )
4887,( <= ( max ( + ( min ( min ( min 1999 1999 ) ( - ( min ( + v1 v2 ) 2000 ) 1 ) ) ( - ( + ( - ( + ( * v3 251 ) v4 ) 10 ) ( + v5 18 ) ) 1 ) ) 1 ) ( min ( max ( max ( max 0 0 ) ( max v2 0 ) ) ( - ( + ( * v3 251 ) v4 ) 10 ) ) ( + ( + v5 18 ) ( - ( + ( * v3 251 ) v4 ) 10 ) ) ) ) ( min ( max ( max ( max 0 0 ) ( max v2 0 ) ) ( - ( + ( * v3 251 ) v4 ) 10 ) ) ( + ( + v5 18 ) ( - ( + ( * v3 251 ) v4 ) 10 ) ) ) )
4888,( < ( - ( + ( + ( * v0 2 ) v1 ) v2 ) 1 ) ( - ( + ( + ( * v0 2 ) v1 ) ( + v2 1 ) ) 1 ) )
4889,( == ( + ( * v0 4 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 4 ) v2 ) ) )
